src_port,dst_port,protocol,packets_per_sec,bytes_per_sec,avg_packet_size,flow_duration_sec,src_ip_entropy,dst_port_entropy,new_flows_per_sec,num_distinct_src_ips,label
0,0,1,0.0,0.0,42.0,37.615,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,37.605,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,46.256,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,46.214,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,39.618,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,39.608,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,48.258,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,48.216,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,41.62,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,41.61,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,50.26,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,50.218,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,43.622,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,43.612,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,52.262,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,52.22,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,45.624,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,45.614,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,54.264,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,54.222,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,47.626,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,47.616,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,56.266,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,56.224,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,49.628,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,49.618,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,58.268,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,58.226,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,51.63,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,51.62,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,53.633,1.0,-0.0,0.0,2,dos
0,0,1,0.0,0.0,42.0,53.623,1.0,-0.0,0.0,2,dos
0,0,1,0.0,0.0,42.0,55.636,1.0,-0.0,0.0,2,dos
0,0,1,0.0,0.0,42.0,55.626,1.0,-0.0,0.0,2,dos
0,0,1,0.0,0.0,42.0,57.641,1.0,-0.0,0.0,2,dos
0,0,1,0.0,0.0,42.0,57.631,1.0,-0.0,0.0,2,dos
0,80,6,0.0,0.0,0.0,8.072,9.189824558879927,-0.0,292.0,584,ddos
