src_port,dst_port,protocol,packets_per_sec,bytes_per_sec,avg_packet_size,flow_duration_sec,src_ip_entropy,dst_port_entropy,new_flows_per_sec,num_distinct_src_ips,label
0,5001,6,105412.0,4691182072.0,46674.9454789537,49.891,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,99763.5,6584457.0,66.00075316768175,49.883,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,98822.0,4407629472.0,45763.146790555285,44.571,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,92659.0,6115536.0,66.00065747022957,44.57,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,481.0,727272.0,1512.0,38.098,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,58.005,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,58.004,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,87740.0,3870416180.0,46547.359186874324,51.895,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,84198.0,5557068.0,66.00070566264307,51.887,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,76574.5,3430032057.0,45715.73043025456,46.575,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,70445.0,4649388.0,66.00063632259315,46.574,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,479.0,724248.0,1512.0,40.102,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,60.015,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,60.014,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,92749.0,4109529986.0,46435.39847927398,53.905,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,88928.5,5869317.0,66.00068687300013,53.897,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,86599.0,3832003098.0,45638.92598371073,48.585,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,83096.0,5484354.0,66.00061179735162,48.584,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,448.5,678132.0,1512.0,42.112,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,62.016,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,62.015,1.5566567074628228,1.8423709931771088,0.0,3,normal
